wall_time,rel_time,payload_t,root_x,root_y,root_z,stream_id,step_m
1779872178.996497,25.341046,533.020081,-4.089953,2.374049,0.826065,1779872178996-0,0.001107
1779872179.022691,25.367241,533.040039,-4.089956,2.373465,0.826092,1779872179016-0,0.000585
1779872179.036400,25.380950,533.060059,-4.089993,2.372233,0.826151,1779872179036-0,0.001234
1779872179.056405,25.400955,533.080078,-4.090028,2.371584,0.826184,1779872179056-0,0.000650
1779872179.076467,25.421017,533.100037,-4.088695,2.369022,0.825989,1779872179076-0,0.002895
1779872179.096330,25.440880,533.120056,-4.086689,2.366898,0.825611,1779872179096-0,0.002946
1779872179.116305,25.460855,533.140076,-4.084703,2.362791,0.825285,1779872179116-0,0.004574
1779872179.142240,25.486789,533.160034,-4.085505,2.361607,0.825522,1779872179136-0,0.001450
1779872179.156445,25.500995,533.180176,-4.088379,2.359984,0.826308,1779872179156-0,0.003393
1779872179.176612,25.521162,533.200073,-4.089087,2.359048,0.826543,1779872179176-0,0.001197
1779872179.196441,25.540991,533.220032,-4.092233,2.357543,0.827441,1779872179196-0,0.003601
1779872179.216344,25.560894,533.240051,-4.093334,2.356830,0.827769,1779872179216-0,0.001352
1779872179.242057,25.586607,533.260071,-4.094659,2.355011,0.828204,1779872179236-0,0.002293
1779872179.256566,25.601116,533.280090,-4.095429,2.354183,0.828425,1779872179256-0,0.001152
1779872179.276388,25.620938,533.300049,-4.097273,2.352316,0.828899,1779872179276-0,0.002666
1779872179.296534,25.641084,533.320068,-4.098210,2.351613,0.829109,1779872179296-0,0.001190
1779872179.316703,25.661253,533.340088,-4.100163,2.349887,0.829502,1779872179316-0,0.002636
1779872179.342945,25.687495,533.360046,-4.100355,2.348925,0.829528,1779872179336-0,0.000981
1779872179.356342,25.700892,533.380066,-4.101117,2.347208,0.829652,1779872179356-0,0.001882
1779872179.376379,25.720928,533.400024,-4.102427,2.346497,0.829914,1779872179376-0,0.001514
1779872179.396245,25.740795,533.420044,-4.103030,2.345022,0.830035,1779872179396-0,0.001597
1779872179.416665,25.761214,533.440063,-4.103500,2.344397,0.830132,1779872179416-0,0.000788
1779872179.436342,25.780891,533.460083,-4.103512,2.342748,0.830114,1779872179436-0,0.001650
1779872179.461989,25.806539,533.480042,-4.103718,2.342218,0.830140,1779872179456-0,0.000569
1779872179.476844,25.821394,533.500061,-4.103915,2.341242,0.830156,1779872179476-0,0.000996
1779872179.496408,25.840957,533.520081,-4.104095,2.340846,0.830182,1779872179496-0,0.000436
1779872179.516295,25.860845,533.540039,-4.103746,2.339871,0.830103,1779872179516-0,0.001039
1779872179.536264,25.880814,533.560059,-4.104317,2.339825,0.830216,1779872179536-0,0.000584
1779872179.556403,25.900953,533.580078,-4.103849,2.339139,0.830124,1779872179556-0,0.000836
1779872179.583095,25.927645,533.600037,-4.103899,2.338815,0.830136,1779872179576-0,0.000327
1779872179.596273,25.940823,533.620056,-4.103931,2.338295,0.830148,1779872179596-0,0.000522
1779872179.616245,25.960794,533.640076,-4.103925,2.338022,0.830150,1779872179616-0,0.000273
1779872179.636285,25.980834,533.660034,-4.103862,2.337459,0.830143,1779872179636-0,0.000567
1779872179.656330,26.000879,533.680054,-4.103804,2.337171,0.830133,1779872179656-0,0.000294
1779872179.676335,26.020885,533.700073,-4.103605,2.336483,0.830099,1779872179676-0,0.000717
1779872179.702978,26.047528,533.720215,-4.103494,2.336182,0.830080,1779872179696-0,0.000322
1779872179.716690,26.061239,533.740173,-4.103183,2.335471,0.830030,1779872179716-0,0.000777
1779872179.736443,26.080993,533.760071,-4.103031,2.335170,0.830006,1779872179736-0,0.000338
1779872179.756386,26.100935,533.780090,-4.102702,2.334580,0.829953,1779872179756-0,0.000678
1779872179.776415,26.120965,533.800049,-4.102529,2.334290,0.829926,1779872179776-0,0.000338
1779872179.805033,26.149583,533.820068,-4.103476,2.333997,0.830164,1779872179796-0,0.001020
1779872179.816385,26.160935,533.840027,-4.104048,2.333917,0.830309,1779872179816-0,0.000595
1779872179.836787,26.181337,533.860046,-4.103641,2.333272,0.830267,1779872179836-0,0.000765
1779872179.856441,26.200990,533.880066,-4.104014,2.333064,0.830380,1779872179856-0,0.000442
1779872179.876317,26.220867,533.900024,-4.104049,2.332591,0.830435,1779872179876-0,0.000477
1779872179.896261,26.240811,533.920044,-4.104053,2.332341,0.830460,1779872179896-0,0.000251
1779872179.923043,26.267592,533.940063,-4.104360,2.331805,0.830584,1779872179916-0,0.000630
1779872179.936323,26.280873,533.960083,-4.104365,2.331532,0.830608,1779872179936-0,0.000275
1779872179.956350,26.300900,533.980042,-4.103976,2.330869,0.830561,1779872179956-0,0.000770
1779872179.976330,26.320880,534.000061,-4.103936,2.330465,0.830576,1779872179976-0,0.000406
1779872179.996386,26.340936,534.020081,-4.104218,2.329907,0.830667,1779872179996-0,0.000631
1779872180.023264,26.367814,534.040039,-4.103906,2.329514,0.830605,1779872180016-0,0.000506
1779872180.036400,26.380950,534.060059,-4.103411,2.328615,0.830502,1779872180036-0,0.001031
1779872180.056334,26.400883,534.080078,-4.103286,2.328234,0.830472,1779872180056-0,0.000402
1779872180.076438,26.420987,534.100037,-4.103168,2.327479,0.830436,1779872180076-0,0.000765
1779872180.096266,26.440815,534.120056,-4.103167,2.327105,0.830427,1779872180096-0,0.000374
1779872180.116300,26.460849,534.140076,-4.103304,2.326236,0.830434,1779872180116-0,0.000880
1779872180.143284,26.487834,534.160583,-4.103412,2.325864,0.830444,1779872180136-0,0.000387
1779872180.156770,26.501319,534.180237,-4.103702,2.325119,0.830476,1779872180156-0,0.000800
1779872180.176368,26.520918,534.200073,-4.103940,2.324623,0.830503,1779872180176-0,0.000550
1779872180.196341,26.540890,534.220032,-4.104349,2.323884,0.830551,1779872180196-0,0.000846
1779872180.216553,26.561103,534.240051,-4.104572,2.323517,0.830577,1779872180216-0,0.000431
1779872180.242948,26.587498,534.260071,-4.164327,2.299481,0.833951,1779872180236-0,0.064496
1779872180.256358,26.600908,534.280090,-4.241023,2.267075,0.830845,1779872180256-0,0.083319
1779872180.276445,26.620995,534.300049,-4.254814,2.262383,0.828889,1779872180276-0,0.014698
1779872180.296316,26.640866,534.320068,-4.256156,2.261919,0.828814,1779872180296-0,0.001422
1779872180.316772,26.661322,534.340088,-4.258479,2.261364,0.828837,1779872180316-0,0.002388
1779872180.343168,26.687718,534.360046,-4.258712,2.261981,0.829218,1779872180336-0,0.000761
1779872180.356272,26.700822,534.380066,-4.257298,2.264268,0.830202,1779872180356-0,0.002863
1779872180.376333,26.720882,534.400085,-4.256701,2.265356,0.830602,1779872180376-0,0.001304
1779872180.396294,26.740844,534.420044,-4.256040,2.267674,0.831194,1779872180396-0,0.002483
1779872180.416290,26.760839,534.440063,-4.255703,2.268593,0.831244,1779872180416-0,0.000980
1779872180.436290,26.780839,534.460083,-4.254653,2.270248,0.831063,1779872180436-0,0.001968
1779872180.463852,26.808402,534.480042,-4.253073,2.272258,0.830426,1779872180456-0,0.002635
1779872180.476309,26.820859,534.500061,-4.252327,2.272924,0.830223,1779872180476-0,0.001020
1779872180.496240,26.840789,534.520081,-4.248913,2.275648,0.829402,1779872180496-0,0.004444
1779872180.516273,26.860822,534.540039,-4.247177,2.277663,0.828746,1779872180516-0,0.002739
1779872180.536346,26.880896,534.560059,-4.244740,2.279740,0.828173,1779872180536-0,0.003254
1779872180.562053,26.906603,534.580200,-4.243143,2.282718,0.827566,1779872180556-0,0.003433
1779872180.576346,26.920895,534.600037,-4.241648,2.284533,0.827429,1779872180576-0,0.002355
1779872180.596308,26.940858,534.620056,-4.240190,2.288622,0.827477,1779872180596-0,0.004341
1779872180.616297,26.960846,534.640076,-4.238662,2.291235,0.827807,1779872180616-0,0.003045
1779872180.636459,26.981008,534.660156,-4.237138,2.298892,0.829253,1779872180636-0,0.007940
1779872180.664535,27.009085,534.680054,-4.237277,2.301700,0.829761,1779872180656-0,0.002856
1779872180.676296,27.020845,534.700073,-4.237013,2.306472,0.830673,1779872180676-0,0.004866
1779872180.696296,27.040846,534.720032,-4.237320,2.308726,0.830952,1779872180696-0,0.002292
1779872180.716508,27.061058,534.740173,-4.236026,2.312776,0.831992,1779872180716-0,0.004377
1779872180.737326,27.081875,534.760498,-4.235534,2.314560,0.832496,1779872180737-0,0.001918
1779872180.762640,27.107189,534.780029,-4.232090,2.318057,0.834513,1779872180756-0,0.005307
1779872180.776568,27.121118,534.800049,-4.229383,2.319760,0.835937,1779872180776-0,0.003501
1779872180.796438,27.140988,534.820068,-4.222833,2.323370,0.839191,1779872180796-0,0.008156
1779872180.816502,27.161052,534.840027,-4.220209,2.324602,0.840594,1779872180816-0,0.003220
1779872180.836854,27.181403,534.860413,-4.216327,2.325990,0.842889,1779872180836-0,0.004719
1779872180.856442,27.200992,534.880066,-4.213892,2.326376,0.844630,1779872180856-0,0.003018
1779872180.883048,27.227597,534.900024,-4.213425,2.326101,0.845610,1779872180876-0,0.001120
1779872180.896366,27.240916,534.920044,-4.213313,2.325139,0.846724,1779872180896-0,0.001476
1779872180.916308,27.260858,534.940063,-4.213669,2.324200,0.847372,1779872180916-0,0.001196
1779872180.936526,27.281076,534.960083,-4.213745,2.323696,0.847975,1779872180936-0,0.000789
1779872180.956311,27.300860,534.980042,-4.214484,2.323745,0.848278,1779872180956-0,0.000800
1779872180.976353,27.320903,535.000061,-4.215920,2.324082,0.848040,1779872180976-0,0.001494
1779872181.006845,27.351395,535.020020,-4.217013,2.324309,0.848116,1779872180996-0,0.001119
1779872181.017592,27.362141,535.041260,-4.217500,2.324442,0.848110,1779872181017-0,0.000504
1779872181.036304,27.380853,535.060059,-4.216890,2.324220,0.848599,1779872181036-0,0.000813
1779872181.056448,27.400997,535.080078,-4.216563,2.324113,0.848828,1779872181056-0,0.000413
1779872181.076431,27.420980,535.100037,-4.215776,2.323892,0.849293,1779872181076-0,0.000940
1779872181.107151,27.451700,535.120056,-4.215321,2.323780,0.849524,1779872181096-0,0.000523
1779872181.116339,27.460889,535.140076,-4.214124,2.323511,0.850024,1779872181116-0,0.001325
1779872181.136482,27.481032,535.160034,-4.211007,2.322642,0.851006,1779872181136-0,0.003382
1779872181.156414,27.500963,535.180054,-4.201790,2.320292,0.853417,1779872181156-0,0.009812
1779872181.176558,27.521107,535.200073,-4.196717,2.319228,0.854314,1779872181176-0,0.005261
1779872181.206583,27.551133,535.220032,-4.189778,2.318023,0.854810,1779872181196-0,0.007060
1779872181.216522,27.561071,535.240051,-4.186944,2.317643,0.854699,1779872181216-0,0.002862
1779872181.236321,27.580871,535.260071,-4.181583,2.317199,0.853516,1779872181236-0,0.005508
1779872181.256394,27.600944,535.280090,-4.180113,2.317085,0.852747,1779872181256-0,0.001662
1779872181.276413,27.620962,535.300049,-4.178775,2.316374,0.850946,1779872181276-0,0.002354
1779872181.296263,27.640813,535.320068,-4.178455,2.315480,0.849932,1779872181296-0,0.001389
1779872181.323146,27.667695,535.340088,-4.177728,2.313002,0.847928,1779872181316-0,0.003269
1779872181.336510,27.681060,535.360046,-4.176431,2.311077,0.846621,1779872181336-0,0.002664
1779872181.356443,27.700993,535.380066,-4.174759,2.308606,0.844573,1779872181356-0,0.003619
1779872181.376479,27.721029,535.400024,-4.173543,2.307586,0.843507,1779872181376-0,0.001912
1779872181.396299,27.740849,535.420044,-4.170976,2.306628,0.842136,1779872181396-0,0.003064
1779872181.422153,27.766703,535.440063,-4.170345,2.305868,0.840217,1779872181416-0,0.002158
1779872181.436381,27.780930,535.460083,-4.172507,2.305013,0.839057,1779872181436-0,0.002599
1779872181.456265,27.800815,535.480042,-4.174003,2.304137,0.838336,1779872181456-0,0.001878
1779872181.476363,27.820912,535.500061,-4.175042,2.302132,0.837175,1779872181476-0,0.002538
1779872181.496310,27.840860,535.520081,-4.175034,2.300852,0.836605,1779872181496-0,0.001402
1779872181.523572,27.868121,535.540039,-4.175913,2.297959,0.835559,1779872181516-0,0.003199
1779872181.536592,27.881142,535.560059,-4.175643,2.296495,0.834973,1779872181536-0,0.001600
1779872181.556787,27.901337,535.580078,-4.173770,2.293134,0.833523,1779872181556-0,0.004112
1779872181.576372,27.920921,535.600037,-4.173815,2.291121,0.832767,1779872181576-0,0.002150
1779872181.596286,27.940836,535.620056,-4.175249,2.286827,0.831477,1779872181596-0,0.004708
1779872181.616309,27.960859,535.640076,-4.175688,2.285061,0.831054,1779872181616-0,0.001869
1779872181.642507,27.987057,535.660034,-4.177357,2.280825,0.830392,1779872181636-0,0.004600
1779872181.656334,28.000884,535.680054,-4.177434,2.279185,0.830179,1779872181656-0,0.001656
1779872181.676953,28.021503,535.700134,-4.176801,2.276605,0.829857,1779872181676-0,0.002676
1779872181.696327,28.040877,535.720032,-4.176787,2.275673,0.829801,1779872181696-0,0.000934
1779872181.716490,28.061039,535.740051,-4.178066,2.274184,0.829955,1779872181716-0,0.001969
1779872181.743360,28.087909,535.760071,-4.178555,2.273558,0.830066,1779872181736-0,0.000802
1779872181.756443,28.100992,535.780029,-4.178834,2.272059,0.830328,1779872181756-0,0.001547
1779872181.778156,28.122706,535.800049,-4.178335,2.270765,0.830535,1779872181776-0,0.001402
1779872181.796537,28.141087,535.820190,-4.177166,2.268323,0.831062,1779872181796-0,0.002758
1779872181.816489,28.161039,535.840271,-4.177089,2.267252,0.831441,1779872181816-0,0.001138
1779872181.842280,28.186830,535.860046,-4.177467,2.264736,0.832532,1779872181836-0,0.002768
1779872181.856253,28.200803,535.880066,-4.177935,2.263795,0.833073,1779872181856-0,0.001182
1779872181.876570,28.221120,535.900024,-4.177102,2.261556,0.833974,1779872181876-0,0.002553
1779872181.896349,28.240899,535.920044,-4.177398,2.260744,0.834541,1779872181896-0,0.001034
1779872181.916251,28.260801,535.940063,-4.176122,2.258831,0.835453,1779872181916-0,0.002474
1779872181.936327,28.280877,535.960083,-4.175850,2.257798,0.836249,1779872181936-0,0.001332
1779872181.961779,28.306329,535.980408,-4.175110,2.256102,0.837626,1779872181956-0,0.002306
1779872181.976500,28.321049,536.000061,-4.174276,2.255363,0.838122,1779872181976-0,0.001220
1779872181.996359,28.340909,536.020081,-4.174027,2.254499,0.839346,1779872181996-0,0.001519
1779872182.016289,28.360838,536.040039,-4.173806,2.254156,0.839916,1779872182016-0,0.000701
1779872182.036319,28.380869,536.060059,-4.173175,2.253587,0.841177,1779872182036-0,0.001521
1779872182.056398,28.400948,536.080078,-4.173574,2.253585,0.841801,1779872182056-0,0.000741
1779872182.083402,28.427952,536.100037,-4.173244,2.253494,0.842776,1779872182076-0,0.001033
1779872182.096478,28.441028,536.120056,-4.172522,2.253409,0.843134,1779872182096-0,0.000810
1779872182.116479,28.461028,536.140015,-4.171858,2.253495,0.843990,1779872182116-0,0.001086
1779872182.136349,28.480899,536.160034,-4.172040,2.253612,0.844375,1779872182136-0,0.000442
1779872182.156443,28.500993,536.180054,-4.171961,2.253797,0.844980,1779872182156-0,0.000637
1779872182.182029,28.526578,536.200195,-4.171742,2.253888,0.845207,1779872182176-0,0.000328
1779872182.196377,28.540927,536.220093,-4.171518,2.254250,0.845822,1779872182196-0,0.000748
1779872182.216374,28.560924,536.240051,-4.171166,2.254386,0.845981,1779872182216-0,0.000410
1779872182.236480,28.581030,536.260071,-4.171257,2.254827,0.846510,1779872182236-0,0.000695
1779872182.256343,28.600893,536.280029,-4.171688,2.255013,0.846758,1779872182256-0,0.000530
1779872182.276422,28.620971,536.300049,-4.170560,2.255369,0.846963,1779872182276-0,0.001201
1779872182.304270,28.648820,536.320068,-4.171066,2.255544,0.847138,1779872182296-0,0.000563
1779872182.316904,28.661453,536.340210,-4.170038,2.255896,0.847148,1779872182316-0,0.001086
1779872182.336709,28.681258,536.360229,-4.170194,2.256004,0.847135,1779872182336-0,0.000190
1779872182.356555,28.701105,536.380188,-4.169119,2.256236,0.846826,1779872182356-0,0.001142
1779872182.376453,28.721002,536.400085,-4.168180,2.256432,0.846531,1779872182376-0,0.001003
1779872182.405261,28.749810,536.420044,-4.167208,2.256910,0.846043,1779872182396-0,0.001189
1779872182.416648,28.761198,536.440063,-4.167597,2.257314,0.845857,1779872182416-0,0.000590
1779872182.436381,28.780931,536.460083,-4.166484,2.258594,0.845115,1779872182436-0,0.001852
1779872182.456511,28.801060,536.480164,-4.166085,2.259299,0.844762,1779872182456-0,0.000883
1779872182.476790,28.821340,536.500183,-4.164886,2.261067,0.843850,1779872182476-0,0.002323
1779872182.505016,28.849566,536.520203,-4.165153,2.262046,0.843477,1779872182496-0,0.001082
1779872182.516845,28.861394,536.540222,-4.164831,2.264439,0.842365,1779872182516-0,0.002658
1779872182.536660,28.881209,536.560242,-4.163304,2.265292,0.841690,1779872182536-0,0.001875
1779872182.556600,28.901150,536.580078,-4.162004,2.267107,0.840630,1779872182556-0,0.002472
1779872182.576889,28.921438,536.600159,-4.160052,2.267803,0.840053,1779872182576-0,0.002151
1779872182.603592,28.948141,536.620056,-4.157666,2.270314,0.838989,1779872182596-0,0.003623
1779872182.616347,28.960897,536.640076,-4.157890,2.271376,0.838777,1779872182616-0,0.001106
1779872182.636370,28.980919,536.660156,-4.154744,2.273095,0.837777,1779872182636-0,0.003721
1779872182.656414,29.000964,536.680176,-4.150360,2.273716,0.836817,1779872182656-0,0.004531
1779872182.676740,29.021290,536.700256,-4.146371,2.274996,0.835886,1779872182676-0,0.004291
1779872182.696510,29.041059,536.720215,-4.144787,2.275732,0.835563,1779872182696-0,0.001776
1779872182.725524,29.070074,536.740234,-4.144004,2.277792,0.835372,1779872182716-0,0.002213
1779872182.736451,29.081001,536.760193,-4.143386,2.278884,0.835265,1779872182736-0,0.001259
1779872182.756299,29.100848,536.780029,-4.137578,2.281984,0.834359,1779872182756-0,0.006645
1779872182.776559,29.121109,536.800232,-4.135340,2.284400,0.834040,1779872182776-0,0.003309
1779872182.796354,29.140903,536.820068,-4.132291,2.287479,0.833663,1779872182796-0,0.004349
1779872182.816316,29.160866,536.840027,-4.131823,2.288877,0.833655,1779872182816-0,0.001475
1779872182.843273,29.187823,536.860229,-4.130446,2.292253,0.833585,1779872182836-0,0.003647
1779872182.856824,29.201374,536.880188,-4.129764,2.293740,0.833532,1779872182856-0,0.001636
1779872182.876805,29.221355,536.900208,-4.128223,2.296798,0.833375,1779872182876-0,0.003429
1779872182.896677,29.241226,536.920044,-4.127370,2.298373,0.833270,1779872182896-0,0.001794
1779872182.916710,29.261259,536.940247,-4.125241,2.302175,0.832987,1779872182916-0,0.004366
1779872182.944416,29.288965,536.960205,-4.124294,2.303865,0.832862,1779872182936-0,0.001942
1779872182.956570,29.301120,536.980225,-4.122071,2.307909,0.832575,1779872182956-0,0.004624
1779872182.976689,29.321239,537.000244,-4.121140,2.309650,0.832451,1779872182976-0,0.001979
1779872182.996687,29.341237,537.020020,-4.118573,2.313247,0.832064,1779872182996-0,0.004435
1779872183.016485,29.361035,537.040039,-4.117785,2.314967,0.831950,1779872183016-0,0.001896
1779872183.036685,29.381235,537.060059,-4.113309,2.319515,0.831171,1779872183036-0,0.006428
1779872183.061949,29.406498,537.080078,-4.112116,2.321373,0.830957,1779872183056-0,0.002218
1779872183.076681,29.421230,537.100037,-4.110503,2.325001,0.830661,1779872183076-0,0.003982
1779872183.096591,29.441140,537.120056,-4.110020,2.326778,0.830571,1779872183096-0,0.001843
1779872183.116612,29.461162,537.140076,-4.108254,2.331066,0.830238,1779872183116-0,0.004649
1779872183.136645,29.481194,537.160034,-4.107772,2.332860,0.830146,1779872183136-0,0.001860
1779872183.156522,29.501072,537.180054,-4.106613,2.337052,0.829926,1779872183156-0,0.004355
1779872183.181792,29.526342,537.200073,-4.106102,2.338850,0.829832,1779872183176-0,0.001872
1779872183.196357,29.540907,537.220032,-4.104411,2.342552,0.829534,1779872183196-0,0.004080
1779872183.216439,29.560989,537.240051,-4.103304,2.344430,0.829349,1779872183216-0,0.002188
1779872183.236632,29.581182,537.260193,-4.101269,2.348644,0.829039,1779872183236-0,0.004690
1779872183.256468,29.601018,537.280029,-4.100398,2.350400,0.828922,1779872183256-0,0.001963
1779872183.276424,29.620973,537.300049,-4.099451,2.353664,0.828818,1779872183276-0,0.003401
1779872183.305381,29.649930,537.320068,-4.098669,2.355745,0.828736,1779872183296-0,0.002224
1779872183.316320,29.660870,537.340088,-4.098471,2.358571,0.828759,1779872183316-0,0.002833
1779872183.336477,29.681026,537.360229,-4.098349,2.359905,0.828773,1779872183336-0,0.001339
1779872183.356285,29.700835,537.380066,-4.098078,2.362410,0.828804,1779872183356-0,0.002520
1779872183.376362,29.720912,537.400085,-4.097894,2.363965,0.828822,1779872183376-0,0.001566
1779872183.396287,29.740836,537.420044,-4.097760,2.365072,0.828833,1779872183396-0,0.001115
1779872183.424225,29.768775,537.440247,-4.097500,2.367135,0.828843,1779872183416-0,0.002079
1779872183.436451,29.781000,537.460083,-4.097197,2.369277,0.828836,1779872183436-0,0.002163
1779872183.456267,29.800816,537.480042,-4.097069,2.370113,0.828822,1779872183456-0,0.000846
1779872183.476457,29.821007,537.500061,-4.096824,2.371666,0.828762,1779872183476-0,0.001573
1779872183.496354,29.840904,537.520142,-4.096710,2.372390,0.828711,1779872183496-0,0.000735
1779872183.524359,29.868908,537.540161,-4.096457,2.373958,0.828537,1779872183516-0,0.001598
1779872183.536461,29.881011,537.560181,-4.096352,2.374583,0.828437,1779872183536-0,0.000642
1779872183.556512,29.901062,537.580017,-4.096108,2.375937,0.828154,1779872183556-0,0.001404
1779872183.576347,29.920897,537.600037,-4.096002,2.376472,0.828020,1779872183576-0,0.000562
1779872183.596258,29.940808,537.620056,-4.095782,2.377459,0.827739,1779872183596-0,0.001050
1779872183.616292,29.960842,537.640076,-4.095666,2.377911,0.827600,1779872183616-0,0.000486
1779872183.644244,29.988794,537.660034,-4.095376,2.378854,0.827308,1779872183636-0,0.001030
1779872183.656292,30.000842,537.680054,-4.095243,2.379213,0.827198,1779872183656-0,0.000398
